Gene stable ID	Chromosome/scaffold name	Transcript count	Gene % GC content	Strand
ENSMUSG00000113337	12	1	54.79	1
ENSMUSG00000114166	12	1	51.92	1
ENSMUSG00000114130	12	1	39.76	-1
ENSMUSG00000046768	12	5	43.55	1
ENSMUSG00000035765	18	6	45.51	1
ENSMUSG00000117179	16	1	45.69	1
ENSMUSG00000117324	16	2	44.21	1
ENSMUSG00000022876	16	7	38.37	-1
ENSMUSG00000077639	11	1	39.67	1
ENSMUSG00000065518	11	1	51.38	-1
ENSMUSG00000020303	11	5	49.95	-1
ENSMUSG00000023830	17	3	47.96	-1
ENSMUSG00002076942	2	1	42.98	1
ENSMUSG00002075140	2	1	38.89	1
ENSMUSG00000092793	2	1	39.29	1
ENSMUSG00000077972	2	1	38.30	1
ENSMUSG00000077038	2	1	40.50	1
ENSMUSG00000080653	2	1	42.86	1
ENSMUSG00000076126	2	1	35.05	1
ENSMUSG00002075055	2	1	31.73	1
ENSMUSG00000077834	2	1	40.50	1
ENSMUSG00000077998	2	1	37.23	1
ENSMUSG00000076959	2	1	34.69	1
ENSMUSG00000080504	2	1	37.21	1
ENSMUSG00000077981	2	1	41.49	1
ENSMUSG00000076983	2	1	40.00	1
ENSMUSG00000044502	11	2	47.82	-1
ENSMUSG00000078026	2	1	35.71	1
ENSMUSG00002075960	2	1	43.31	1
ENSMUSG00000042133	2	12	37.73	1
ENSMUSG00000028484	4	7	39.92	-1
ENSMUSG00000103635	11	1	41.37	1
ENSMUSG00000050944	11	5	42.50	-1
ENSMUSG00000087214	16	1	38.67	1
ENSMUSG00000077197	16	1	49.62	-1
ENSMUSG00000098089	16	1	43.32	1
ENSMUSG00000022938	16	6	44.85	-1
ENSMUSG00000048982	12	1	46.19	-1
ENSMUSG00000056899	12	5	38.72	1
ENSMUSG00000065543	7	1	58.16	1
ENSMUSG00000044317	7	1	50.40	1
ENSMUSG00000030612	7	2	44.96	-1
ENSMUSG00000038115	6	6	44.38	1
ENSMUSG00000033356	15	3	44.63	-1
ENSMUSG00000082208	X	1	41.51	1
ENSMUSG00000083093	X	1	38.07	1
ENSMUSG00000108536	7	1	40.95	-1
ENSMUSG00000048490	16	8	42.99	-1
ENSMUSG00000052214	7	3	49.11	1
ENSMUSG00000048709	X	1	56.85	-1
ENSMUSG00000089369	10	1	40.37	-1
ENSMUSG00000031274	X	4	36.99	1
ENSMUSG00000040287	10	5	51.63	1
ENSMUSG00000113994	12	1	41.66	-1
ENSMUSG00000119635	12	1	45.45	-1
ENSMUSG00000113454	12	1	40.55	-1
ENSMUSG00000036295	12	1	38.51	-1
ENSMUSG00000064580	7	1	48.12	1
ENSMUSG00000030611	7	6	47.28	1
ENSMUSG00002075461	18	1	52.17	1
ENSMUSG00000094153	18	1	46.78	-1
ENSMUSG00000113766	12	1	36.21	1
ENSMUSG00000113438	12	1	43.38	1
ENSMUSG00000118310	19	1	50.98	1
ENSMUSG00000052928	18	2	49.65	-1
ENSMUSG00000059883	15	3	44.81	1
ENSMUSG00000090291	19	1	62.20	-1
ENSMUSG00000113105	12	1	39.39	-1
ENSMUSG00000113979	12	1	39.12	1
ENSMUSG00000113420	12	1	45.11	1
ENSMUSG00000057506	19	5	45.98	-1
ENSMUSG00002076586	12	1	26.53	1
ENSMUSG00000112904	12	1	36.57	1
ENSMUSG00000082550	11	1	55.93	-1
ENSMUSG00000065004	12	1	39.53	1
ENSMUSG00000102038	11	1	55.23	1
ENSMUSG00000112844	12	1	38.82	1
ENSMUSG00000020780	11	4	49.26	-1
ENSMUSG00000111960	12	1	50.91	-1
ENSMUSG00000112038	12	1	37.32	1
ENSMUSG00000111920	12	1	56.32	-1
ENSMUSG00000021051	12	5	41.42	-1
ENSMUSG00000037578	19	2	45.19	-1
ENSMUSG00000108903	16	1	39.80	1
ENSMUSG00000116609	16	1	52.14	1
ENSMUSG00000077451	16	1	53.44	1
ENSMUSG00000116798	16	1	47.81	1
ENSMUSG00000022865	16	6	43.59	1
ENSMUSG00000118164	18	1	50.76	1
ENSMUSG00000044646	18	3	47.94	1
ENSMUSG00000108603	7	1	44.98	1
ENSMUSG00000030403	7	4	53.60	-1
ENSMUSG00000040280	10	3	56.72	1
ENSMUSG00000117797	18	1	48.97	-1
ENSMUSG00000098276	18	1	45.54	1
ENSMUSG00000118004	18	1	46.06	-1
ENSMUSG00000024563	18	7	40.89	1
ENSMUSG00000022451	15	4	43.36	-1
ENSMUSG00000043259	10	7	44.71	1
ENSMUSG00000025202	19	2	44.18	1
ENSMUSG00000020300	11	3	36.90	1
ENSMUSG00000112254	12	1	40.50	-1
ENSMUSG00000030610	7	3	46.18	-1
ENSMUSG00000112459	12	1	38.09	1
ENSMUSG00000014905	12	2	40.35	-1
ENSMUSG00000035179	19	4	52.45	-1
ENSMUSG00000022863	16	3	41.53	-1
ENSMUSG00000024068	17	5	41.68	1
ENSMUSG00000093618	12	1	77.05	1
ENSMUSG00000045690	12	2	43.31	-1
ENSMUSG00000098410	8	1	43.09	1
ENSMUSG00000038005	8	7	42.07	1
ENSMUSG00000059834	3	8	37.75	-1
ENSMUSG00000107856	6	1	44.07	-1
ENSMUSG00000108791	7	1	50.90	1
ENSMUSG00000118552	12	1	56.32	-1
ENSMUSG00000089834	6	1	48.46	1
ENSMUSG00000021054	12	2	42.80	-1
ENSMUSG00000030402	7	4	54.69	-1
ENSMUSG00000088959	6	1	37.27	1
ENSMUSG00000107747	6	1	49.86	-1
ENSMUSG00000063296	15	2	42.00	1
ENSMUSG00000049107	6	3	46.68	-1
ENSMUSG00000036257	12	7	39.77	1
ENSMUSG00000116707	16	1	42.35	-1
ENSMUSG00000064862	16	1	46.15	-1
ENSMUSG00000116539	16	1	42.89	-1
ENSMUSG00000116959	16	1	43.07	1
ENSMUSG00000022864	16	8	43.03	-1
ENSMUSG00000101659	6	1	43.36	1
ENSMUSG00000059187	6	4	39.86	1
ENSMUSG00000108385	7	1	47.85	-1
ENSMUSG00000065609	7	1	50.52	1
ENSMUSG00000008373	7	6	49.22	1
ENSMUSG00000082416	4	1	48.29	-1
ENSMUSG00000066116	4	1	51.13	-1
ENSMUSG00000119001	15	1	51.52	-1
ENSMUSG00000077447	15	1	53.79	-1
ENSMUSG00000022454	15	4	41.84	-1
ENSMUSG00000028826	4	5	43.04	-1
ENSMUSG00000108163	6	1	46.97	1
ENSMUSG00000072878	6	1	50.26	-1
ENSMUSG00000065239	6	1	43.30	-1
ENSMUSG00000077598	6	1	38.46	-1
ENSMUSG00000046500	6	2	41.81	-1
ENSMUSG00000031478	8	4	43.29	-1
ENSMUSG00000035245	6	8	43.95	-1
ENSMUSG00000024668	19	9	43.81	-1
ENSMUSG00000063406	5	6	39.07	-1
ENSMUSG00000020299	11	1	39.29	1
ENSMUSG00000037926	11	7	39.76	1
ENSMUSG00000077049	2	1	40.21	1
ENSMUSG00000119771	2	1	34.15	1
ENSMUSG00000076028	2	1	35.78	1
ENSMUSG00000119803	2	1	38.58	1
ENSMUSG00002075143	2	1	37.19	1
ENSMUSG00000119247	2	1	39.73	1
ENSMUSG00000095269	2	1	34.88	1
ENSMUSG00000119292	2	1	35.05	1
ENSMUSG00000080459	2	1	34.15	1
ENSMUSG00000082345	2	1	47.11	-1
ENSMUSG00000052407	4	6	40.58	1
ENSMUSG00002076944	2	1	39.37	1
ENSMUSG00000119793	2	1	39.67	1
ENSMUSG00000119385	2	1	42.17	1
ENSMUSG00000119608	2	1	34.52	1
ENSMUSG00000119626	2	1	35.63	1
ENSMUSG00002075541	2	1	37.80	1
ENSMUSG00002076617	2	1	38.84	1
ENSMUSG00000119508	2	1	41.10	1
ENSMUSG00000119566	2	1	34.52	1
ENSMUSG00000119137	2	1	35.63	1
ENSMUSG00002076075	2	1	38.58	1
ENSMUSG00002076869	2	1	40.00	1
ENSMUSG00000119931	2	1	43.37	1
ENSMUSG00000118762	2	1	34.44	1
ENSMUSG00000119304	2	1	35.63	1
ENSMUSG00002075738	2	1	33.87	1
ENSMUSG00002075631	2	1	38.10	1
ENSMUSG00002076835	2	1	41.67	1
ENSMUSG00000070883	2	2	41.41	-1
ENSMUSG00002074897	10	1	45.51	-1
ENSMUSG00000034820	19	8	42.21	1
ENSMUSG00000112273	10	1	54.47	-1
ENSMUSG00000025403	10	7	56.65	-1
ENSMUSG00000116628	16	1	44.71	1
ENSMUSG00000119938	16	1	44.86	1
ENSMUSG00000116730	16	1	39.46	1
ENSMUSG00000022860	16	5	37.48	1
ENSMUSG00000095557	5	2	50.32	1
ENSMUSG00000117816	18	1	51.15	1
ENSMUSG00000107502	6	1	46.33	1
ENSMUSG00000118108	18	1	48.31	-1
ENSMUSG00000030059	6	3	39.25	-1
ENSMUSG00000032818	18	5	46.77	1
ENSMUSG00000119498	2	1	42.17	1
ENSMUSG00000119042	2	1	35.56	1
ENSMUSG00000119125	2	1	35.63	1
ENSMUSG00002076388	2	1	33.33	1
ENSMUSG00002076577	2	1	39.37	1
ENSMUSG00002075668	2	1	42.15	1
ENSMUSG00000119161	2	1	42.17	1
ENSMUSG00000119006	2	1	35.23	1
ENSMUSG00000119450	2	1	36.78	1
ENSMUSG00002075878	2	1	29.03	1
ENSMUSG00002076296	2	1	40.48	1
ENSMUSG00002076887	2	1	41.32	1
ENSMUSG00000118909	2	1	43.37	1
ENSMUSG00000119785	2	1	34.44	1
ENSMUSG00000119344	2	1	35.63	1
ENSMUSG00002076422	2	1	33.87	1
ENSMUSG00002076686	2	1	38.10	1
ENSMUSG00000094090	5	1	51.99	1
ENSMUSG00002076510	2	1	42.50	1
ENSMUSG00000119559	2	1	42.17	1
ENSMUSG00000119051	2	1	35.56	1
ENSMUSG00000041468	5	5	52.18	-1
ENSMUSG00000119882	2	1	35.63	1
ENSMUSG00002076753	2	1	33.33	1
ENSMUSG00002076980	2	1	39.37	1
ENSMUSG00002076144	2	1	42.15	1
ENSMUSG00000119434	2	1	42.17	1
ENSMUSG00000119723	2	1	35.23	1
ENSMUSG00000119195	2	1	36.78	1
ENSMUSG00002076560	2	1	29.03	1
ENSMUSG00002076585	2	1	40.48	1
ENSMUSG00002075201	2	1	41.32	1
ENSMUSG00000119554	2	1	42.17	1
ENSMUSG00000118692	2	1	34.15	1
ENSMUSG00000119908	2	1	35.63	1
ENSMUSG00002076172	2	1	33.33	1
ENSMUSG00002075159	2	1	39.37	1
ENSMUSG00002075272	2	1	37.29	1
ENSMUSG00000118833	2	1	42.17	1
ENSMUSG00002075310	2	1	35.56	1
ENSMUSG00000119044	2	1	35.63	1
ENSMUSG00002076127	2	1	29.51	1
ENSMUSG00002076667	2	1	40.16	1
ENSMUSG00002076849	2	1	39.67	1
ENSMUSG00000027088	2	6	40.64	1
ENSMUSG00000029106	5	15	44.62	1
ENSMUSG00000105469	3	1	41.63	-1
ENSMUSG00000105939	3	1	34.93	-1
ENSMUSG00000105119	3	1	39.53	-1
ENSMUSG00000112795	12	1	53.65	1
ENSMUSG00000077617	3	1	49.24	1
ENSMUSG00000106612	3	1	43.08	-1
ENSMUSG00000021209	12	5	40.23	1
ENSMUSG00000105322	3	1	36.54	-1
ENSMUSG00000015749	3	10	46.55	1
ENSMUSG00000037725	8	3	41.53	-1
ENSMUSG00000089560	15	1	39.42	-1
ENSMUSG00000026383	1	9	40.60	-1
ENSMUSG00000045608	15	2	43.36	-1
ENSMUSG00000077649	11	1	40.91	-1
ENSMUSG00000000538	11	11	46.54	-1
ENSMUSG00000022857	16	2	36.59	-1
ENSMUSG00000116058	15	1	49.82	1
ENSMUSG00002075070	17	1	50.00	1
ENSMUSG00000043329	15	1	58.54	1
ENSMUSG00000117061	17	1	44.85	-1
ENSMUSG00000065728	6	1	38.93	-1
ENSMUSG00000064606	4	1	40.43	-1
ENSMUSG00000098217	4	1	56.37	1
ENSMUSG00000030061	6	6	38.21	-1
ENSMUSG00000089769	17	1	53.56	1
ENSMUSG00000089817	17	1	51.95	-1
ENSMUSG00000037487	15	14	40.96	-1
ENSMUSG00000040258	10	1	55.80	-1
ENSMUSG00000102899	9	1	41.41	1
ENSMUSG00000080793	4	1	43.44	1
ENSMUSG00000028825	4	2	48.95	1
ENSMUSG00000068037	17	10	45.67	-1
ENSMUSG00000031479	8	2	43.42	1
ENSMUSG00000032295	9	23	52.62	1
ENSMUSG00000037747	10	10	39.64	-1
ENSMUSG00000024667	19	8	42.46	-1
ENSMUSG00000118710	2	1	43.37	1
ENSMUSG00000076994	2	1	32.10	1
ENSMUSG00000119447	2	1	35.63	1
ENSMUSG00000081857	2	1	50.87	-1
ENSMUSG00002076956	2	1	40.16	1
ENSMUSG00000076948	2	1	36.78	1
ENSMUSG00000069020	2	6	48.61	1
ENSMUSG00000097942	4	1	34.30	1
ENSMUSG00000083044	4	1	54.37	1
ENSMUSG00000028822	4	2	48.48	-1
ENSMUSG00000047554	7	9	41.39	-1
ENSMUSG00002075627	17	1	27.59	-1
ENSMUSG00000059408	17	1	49.28	1
ENSMUSG00000031480	8	3	43.49	1
ENSMUSG00000073460	17	7	49.31	-1
ENSMUSG00000037266	4	8	46.23	1
ENSMUSG00000024666	19	5	46.03	-1
ENSMUSG00000090007	8	1	40.89	-1
ENSMUSG00000077113	2	1	33.71	1
ENSMUSG00002075178	2	1	39.37	1
ENSMUSG00002075323	2	1	38.61	1
ENSMUSG00000077021	2	1	42.35	1
ENSMUSG00000070099	2	1	31.51	1
ENSMUSG00002076337	2	1	40.94	1
ENSMUSG00000076976	2	1	31.63	1
ENSMUSG00000076118	2	1	39.45	1
ENSMUSG00002076099	2	1	39.42	1
ENSMUSG00000033545	8	15	45.45	1
ENSMUSG00000038533	2	9	41.66	1
ENSMUSG00000112149	10	1	38.48	1
ENSMUSG00000112791	10	1	56.63	1
ENSMUSG00000112752	10	1	44.61	1
ENSMUSG00000112320	10	1	43.39	1
ENSMUSG00000112870	10	1	42.07	1
ENSMUSG00000038602	10	1	39.49	1
ENSMUSG00000114939	13	1	40.55	-1
ENSMUSG00000114454	13	1	45.34	1
ENSMUSG00000021420	13	13	42.49	1
ENSMUSG00000111918	10	1	37.88	1
ENSMUSG00000112257	10	1	36.54	1
ENSMUSG00000112576	10	1	45.31	1
ENSMUSG00000117955	19	1	42.75	1
ENSMUSG00002076720	10	1	36.45	1
ENSMUSG00000112681	10	1	41.31	1
ENSMUSG00000034445	19	9	47.59	1
ENSMUSG00000112853	10	1	42.04	-1
ENSMUSG00000081217	X	1	42.75	1
ENSMUSG00000112032	10	1	43.81	-1
ENSMUSG00000118918	10	1	45.79	1
ENSMUSG00000081803	X	1	43.00	-1
ENSMUSG00000038594	10	5	38.21	-1
ENSMUSG00000054667	X	1	42.43	-1
ENSMUSG00000028821	4	3	48.79	1
ENSMUSG00000031197	X	3	36.07	1
ENSMUSG00000104963	3	1	39.94	-1
ENSMUSG00000106262	3	1	44.84	1
ENSMUSG00000106640	3	1	53.89	-1
ENSMUSG00000105202	3	1	39.72	-1
ENSMUSG00000105733	3	1	41.69	-1
ENSMUSG00000105445	3	1	43.37	-1
ENSMUSG00000105568	3	1	43.05	-1
ENSMUSG00000106446	3	1	44.01	-1
ENSMUSG00000105822	3	1	40.87	-1
ENSMUSG00000106369	3	1	43.55	-1
ENSMUSG00000105969	3	1	47.43	-1
ENSMUSG00002075047	3	1	61.24	1
ENSMUSG00000104957	3	1	53.47	1
ENSMUSG00000015745	3	5	53.72	-1
ENSMUSG00000085094	16	1	47.69	1
ENSMUSG00000102791	16	1	33.33	1
ENSMUSG00000097552	16	1	52.43	-1
ENSMUSG00000101810	16	1	47.74	1
ENSMUSG00000112239	10	1	53.28	-1
ENSMUSG00000088476	16	1	40.52	1
ENSMUSG00000070691	4	6	53.75	1
ENSMUSG00000038583	10	6	37.18	1
ENSMUSG00002076249	16	1	38.38	1
ENSMUSG00000116918	16	1	49.45	1
ENSMUSG00000116559	16	1	47.84	1
ENSMUSG00000057388	17	5	44.59	-1
ENSMUSG00000116566	16	1	45.28	1
ENSMUSG00000022762	16	4	35.34	1
ENSMUSG00000106898	6	1	50.27	-1
ENSMUSG00000107389	6	1	42.09	1
ENSMUSG00000112734	10	2	37.23	-1
ENSMUSG00000035199	6	1	45.19	1
ENSMUSG00000111892	10	1	48.42	1
ENSMUSG00000056219	10	1	57.51	1
ENSMUSG00000112440	10	1	44.23	-1
ENSMUSG00000040249	10	10	53.40	-1
ENSMUSG00000024069	17	9	44.17	1
ENSMUSG00000025427	18	7	48.81	-1
ENSMUSG00000000183	6	1	49.34	1
ENSMUSG00000061947	12	2	45.09	-1
ENSMUSG00000027968	3	4	40.28	-1
ENSMUSG00000035840	13	4	41.05	1
ENSMUSG00000084986	4	1	52.83	-1
ENSMUSG00000037242	4	2	45.48	-1
ENSMUSG00000044086	6	1	43.09	-1
ENSMUSG00000000182	6	1	46.08	1
ENSMUSG00002075706	7	1	37.04	1
ENSMUSG00000065389	7	1	45.39	1
ENSMUSG00000114371	13	1	47.77	-1
ENSMUSG00000030401	7	3	50.13	1
ENSMUSG00000114617	13	1	37.79	1
ENSMUSG00000080775	X	1	46.72	1
ENSMUSG00000114714	13	1	46.16	-1
ENSMUSG00000086573	X	1	49.72	1
ENSMUSG00000021207	13	3	36.50	1
ENSMUSG00000082291	X	1	51.55	-1
ENSMUSG00000083026	X	1	46.39	1
ENSMUSG00000031202	X	1	38.41	-1
ENSMUSG00000087270	4	1	46.13	-1
ENSMUSG00000082833	4	1	50.53	-1
ENSMUSG00000038028	6	2	46.98	-1
ENSMUSG00000028487	4	22	39.86	-1
ENSMUSG00000101916	12	1	46.54	-1
ENSMUSG00000060807	12	2	44.96	-1
ENSMUSG00000086937	X	1	38.75	1
ENSMUSG00000077406	X	1	39.63	-1
ENSMUSG00000082551	X	1	39.56	1
ENSMUSG00000031353	X	5	40.14	1
ENSMUSG00000117855	18	1	49.48	1
ENSMUSG00000039840	18	3	45.41	1
ENSMUSG00000097525	6	1	46.59	1
ENSMUSG00000034371	19	7	49.69	-1
ENSMUSG00000107379	6	1	45.64	1
ENSMUSG00000071179	12	2	47.67	-1
ENSMUSG00000081556	6	1	46.38	-1
ENSMUSG00000059182	6	7	39.06	-1
ENSMUSG00000021081	12	3	47.76	-1
ENSMUSG00002076261	16	1	52.40	-1
ENSMUSG00000116888	16	1	33.07	1
ENSMUSG00000116735	16	1	32.81	1
ENSMUSG00000116803	16	1	47.00	1
ENSMUSG00000076252	3	1	39.19	1
ENSMUSG00000065482	3	1	47.06	1
ENSMUSG00000065552	3	1	42.03	1
ENSMUSG00000116954	16	1	41.41	-1
ENSMUSG00000065447	3	1	39.39	1
ENSMUSG00000065413	3	1	42.67	1
ENSMUSG00000015747	3	3	42.68	-1
ENSMUSG00000116909	16	1	39.94	1
ENSMUSG00000116678	16	1	49.68	1
ENSMUSG00000071475	16	1	49.17	-1
ENSMUSG00000116533	16	1	46.42	1
ENSMUSG00000116745	16	1	36.43	-1
ENSMUSG00000041134	16	4	40.22	-1
ENSMUSG00000031958	8	3	55.01	-1
ENSMUSG00000114581	13	1	45.33	-1
ENSMUSG00000114387	13	1	44.66	-1
ENSMUSG00000114746	13	1	50.28	-1
ENSMUSG00000077282	13	1	46.97	1
ENSMUSG00000039114	13	5	49.05	-1
ENSMUSG00000097266	7	1	45.36	-1
ENSMUSG00000030609	7	9	50.59	1
ENSMUSG00000091355	12	1	49.51	-1
ENSMUSG00000089698	16	1	54.29	-1
ENSMUSG00000116972	16	1	56.61	1
ENSMUSG00000022893	16	3	46.73	-1
ENSMUSG00000071178	12	4	46.06	-1
ENSMUSG00000035834	13	5	41.70	-1
ENSMUSG00000105995	3	1	52.69	1
ENSMUSG00000038495	3	8	41.80	1
ENSMUSG00000091055	18	1	51.11	-1
ENSMUSG00000059336	18	3	46.75	-1
ENSMUSG00000055835	8	4	45.28	1
ENSMUSG00002076917	2	1	38.00	1
ENSMUSG00000042155	2	3	45.00	1
ENSMUSG00000051098	13	2	41.39	1
ENSMUSG00000000184	6	8	49.26	-1
ENSMUSG00000071177	12	1	48.81	-1
ENSMUSG00000022894	16	1	40.11	-1
ENSMUSG00000114905	13	1	42.25	-1
ENSMUSG00000031957	8	1	51.45	-1
ENSMUSG00000045410	13	4	43.43	-1
ENSMUSG00000076014	2	1	36.08	1
ENSMUSG00002075031	2	1	35.92	1
ENSMUSG00002076116	2	1	37.25	1
ENSMUSG00002076473	2	1	32.29	1
ENSMUSG00000076222	2	1	32.11	1
ENSMUSG00000078031	2	1	41.67	1
ENSMUSG00002075959	2	1	35.05	1
ENSMUSG00000089570	2	1	35.71	1
ENSMUSG00000088980	2	1	32.65	1
ENSMUSG00000077991	2	1	40.43	1
ENSMUSG00000077086	2	1	36.46	1
ENSMUSG00000078025	2	1	42.50	1
ENSMUSG00000077941	2	1	38.27	1
ENSMUSG00000076956	2	1	34.31	1
ENSMUSG00000090466	12	1	43.57	-1
ENSMUSG00000078060	2	1	33.88	1
ENSMUSG00000077954	2	1	36.73	1
ENSMUSG00002075177	2	1	38.89	1
ENSMUSG00000066232	7	5	38.34	1
ENSMUSG00000080657	2	1	35.43	1
ENSMUSG00000080594	2	1	39.20	1
ENSMUSG00000103237	2	1	42.29	1
ENSMUSG00000081367	2	1	46.32	-1
ENSMUSG00000082871	2	1	42.00	-1
ENSMUSG00000099129	8	1	59.46	-1
ENSMUSG00000031955	8	3	52.83	-1
ENSMUSG00000102734	2	1	54.05	-1
ENSMUSG00000089007	2	1	58.14	-1
ENSMUSG00000091902	12	1	43.20	-1
ENSMUSG00000084560	2	1	39.10	-1
ENSMUSG00000081693	2	1	44.54	1
ENSMUSG00000083900	2	1	56.02	-1
ENSMUSG00000083743	4	1	44.30	-1
ENSMUSG00000116669	16	1	45.91	1
ENSMUSG00000081775	4	1	48.95	1
ENSMUSG00000066366	12	3	48.71	-1
ENSMUSG00000038070	4	4	38.53	1
ENSMUSG00000116906	16	1	36.61	1
ENSMUSG00000089252	16	1	45.60	1
ENSMUSG00000022935	16	11	39.58	-1
ENSMUSG00000107378	6	1	48.27	1
ENSMUSG00000106755	6	1	52.26	-1
ENSMUSG00000062365	6	1	55.83	1
ENSMUSG00000107013	6	1	49.38	-1
ENSMUSG00000079110	2	14	47.10	1
ENSMUSG00000081113	6	1	43.62	-1
ENSMUSG00000107045	6	1	44.38	1
ENSMUSG00000106843	6	1	40.11	-1
ENSMUSG00000107243	6	1	33.77	-1
ENSMUSG00000081996	X	1	63.52	1
ENSMUSG00000106883	6	1	47.02	1
ENSMUSG00000042282	X	1	39.87	-1
ENSMUSG00000040029	6	12	41.01	-1
ENSMUSG00000020598	12	17	40.14	1
ENSMUSG00000024740	19	11	44.43	1
ENSMUSG00000031481	8	3	40.51	1
ENSMUSG00000049281	9	9	45.00	1
ENSMUSG00000051278	3	7	40.31	1
ENSMUSG00000083899	11	1	43.42	1
ENSMUSG00000064600	7	1	43.61	1
ENSMUSG00000064451	7	1	43.48	1
ENSMUSG00000020836	11	6	55.90	1
ENSMUSG00000003545	7	7	54.81	-1
ENSMUSG00000053499	13	1	37.93	1
ENSMUSG00000077473	13	1	46.97	-1
ENSMUSG00000113668	13	1	42.01	-1
ENSMUSG00000021537	13	8	38.18	1
ENSMUSG00000099569	1	1	47.30	-1
ENSMUSG00000102687	1	1	34.45	-1
ENSMUSG00000118848	X	1	45.79	1
ENSMUSG00000081409	X	1	47.47	1
ENSMUSG00000060743	1	7	44.60	-1
ENSMUSG00000083617	X	1	44.15	-1
ENSMUSG00000086499	10	1	54.42	1
ENSMUSG00000082168	X	1	43.43	1
ENSMUSG00000112696	10	1	48.42	-1
ENSMUSG00000045330	X	2	42.66	1
ENSMUSG00000002147	10	5	50.23	1
ENSMUSG00000039193	17	3	45.64	-1
ENSMUSG00000024552	18	6	42.77	-1
ENSMUSG00000038344	X	6	41.18	-1
ENSMUSG00000083139	4	1	46.07	1
ENSMUSG00000073867	7	1	43.61	-1
ENSMUSG00000029055	4	12	54.74	-1
ENSMUSG00000035632	7	8	51.05	1
ENSMUSG00000114634	13	1	41.78	-1
ENSMUSG00000088923	13	1	47.33	1
ENSMUSG00000114461	13	1	38.90	1
ENSMUSG00000114932	13	1	54.71	-1
ENSMUSG00002074972	13	1	47.25	-1
ENSMUSG00000106655	13	1	50.85	-1
ENSMUSG00000114372	13	1	37.70	1
ENSMUSG00000114735	13	1	53.79	-1
ENSMUSG00000021423	13	2	43.05	1
ENSMUSG00000065852	15	1	38.97	1
ENSMUSG00000061923	15	1	45.44	1
ENSMUSG00000117187	17	1	58.31	-1
ENSMUSG00000024072	17	6	39.20	1
ENSMUSG00000115525	15	1	56.62	1
ENSMUSG00002075169	15	1	62.39	1
ENSMUSG00000115057	15	1	46.89	-1
ENSMUSG00000115437	15	1	46.45	-1
ENSMUSG00000037465	15	6	49.56	-1
ENSMUSG00000000078	13	3	43.44	1
ENSMUSG00000014329	10	4	44.11	-1
ENSMUSG00000037997	6	10	44.35	1
ENSMUSG00000068039	17	12	42.68	1
ENSMUSG00002075218	13	1	30.93	-1
ENSMUSG00000113765	13	1	39.44	1
ENSMUSG00000111509	9	1	47.30	-1
ENSMUSG00000114195	13	1	43.38	1
ENSMUSG00000031925	9	3	43.18	1
ENSMUSG00000021193	13	8	45.18	1
ENSMUSG00000084558	1	1	37.04	1
ENSMUSG00000038806	1	2	44.63	1
ENSMUSG00000064210	15	8	45.27	1
ENSMUSG00000043789	19	5	49.24	1
ENSMUSG00000093290	7	1	52.33	1
ENSMUSG00000078813	7	1	49.49	-1
ENSMUSG00002075655	9	1	56.44	1
ENSMUSG00000111698	9	1	47.47	-1
ENSMUSG00000032298	9	3	53.45	-1
ENSMUSG00000099082	5	1	68.25	1
ENSMUSG00000052477	1	7	43.95	-1
ENSMUSG00000107128	5	1	42.86	1
ENSMUSG00000029640	5	3	46.94	-1
ENSMUSG00000031482	8	2	46.32	-1
ENSMUSG00000039236	7	6	53.66	1
ENSMUSG00000024738	19	3	51.90	-1
ENSMUSG00000110193	8	1	48.02	-1
ENSMUSG00000105104	3	1	39.66	-1
ENSMUSG00000109938	8	1	47.50	1
ENSMUSG00000027967	3	1	56.67	1
ENSMUSG00000110129	8	1	43.49	1
ENSMUSG00000031533	8	2	44.26	1
ENSMUSG00000025766	3	15	38.56	1
ENSMUSG00000106962	6	1	39.91	1
ENSMUSG00000061414	6	3	47.78	1
ENSMUSG00000048832	19	5	49.83	1
ENSMUSG00000029231	5	9	47.06	1
ENSMUSG00000090451	18	1	43.46	1
ENSMUSG00000119659	18	1	42.06	1
ENSMUSG00000088733	18	1	47.50	1
ENSMUSG00000031534	8	2	44.42	-1
ENSMUSG00000032299	9	13	55.87	-1
ENSMUSG00000024548	18	1	43.02	-1
ENSMUSG00000037907	11	6	52.74	-1
ENSMUSG00000108670	7	1	49.85	-1
ENSMUSG00000117828	18	1	43.77	-1
ENSMUSG00000030811	7	7	51.84	1
ENSMUSG00000118301	18	1	43.23	1
ENSMUSG00000037656	8	5	45.06	1
ENSMUSG00000087717	18	1	51.24	-1
ENSMUSG00000118130	18	1	44.63	-1
ENSMUSG00000041225	18	15	39.58	-1
ENSMUSG00000116754	16	1	39.74	-1
ENSMUSG00000116845	16	1	51.41	1
ENSMUSG00000103979	1	1	41.24	-1
ENSMUSG00000055811	16	1	44.97	-1
ENSMUSG00000064281	1	1	54.15	1
ENSMUSG00000050520	16	1	40.58	-1
ENSMUSG00002076475	1	1	57.50	1
ENSMUSG00000118640	1	1	48.60	-1
ENSMUSG00000050239	16	1	43.81	-1
ENSMUSG00000101279	1	1	43.23	-1
ENSMUSG00000024669	19	4	50.58	-1
ENSMUSG00002076486	16	1	39.29	-1
ENSMUSG00000045331	16	1	48.81	-1
ENSMUSG00000081752	X	1	44.96	-1
ENSMUSG00000082620	X	1	44.32	-1
