"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000083621"	964.407117363613	0.722746516268462	0.345243455201945	2.09344016628991	0.0363098800300345	0.153705754316531	"ENSMUSG00000083621.2"	"Gm14586"	"processed_pseudogene"	51861626	"predicted gene 14586 [Source:MGI Symbol;Acc:MGI:3705507]"	51861219	"ENSMUST00000119571"	"ENSMUST00000119571.2"
"ENSMUSG00000120221"	4.9368337406588	3.04662138228068	1.45511633150311	2.09373045736734	0.0362839981511943	0.153705754316531	"ENSMUSG00000120221.2"	"Gm34917"	"lncRNA"	44435156	"predicted gene, 34917 [Source:MGI Symbol;Acc:MGI:5594076]"	44416733	"ENSMUST00000241956"	"ENSMUST00000241956.2"
"ENSMUSG00000136332"	2.31715434175393	4.78434240324248	2.28553191390551	2.09331682228274	0.0363208819428184	0.153711803549587	"ENSMUSG00000136332.1"	"Gm61240"	"lncRNA"	21694378	"predicted gene, 61240 [Source:MGI Symbol;Acc:MGI:7805525]"	21690445	"ENSMUST00000335281"	"ENSMUST00000335281.1"
"ENSMUSG00000030276"	10.358613478792	2.09105924932701	0.999063802565403	2.09301872809082	0.0363474827752359	0.153789765666688	"ENSMUSG00000030276.20"	"Ttll3"	"protein_coding"	113391548	"tubulin tyrosine ligase-like family, member 3 [Source:MGI Symbol;Acc:MGI:2141418]"	113366221	"ENSMUST00000204026"	"ENSMUST00000204026.3"
"ENSMUSG00000071041"	118.536808977236	0.70543176968212	0.337058718571509	2.09290468044208	0.0363576643595989	0.153798236884936	"ENSMUSG00000071041.5"	"Impdh2-ps"	"processed_pseudogene"	100758734	"inosine monophosphate dehydrogenase 2, pseudogene [Source:MGI Symbol;Acc:MGI:3705743]"	100757190	"ENSMUST00000120826"	"ENSMUST00000120826.2"
"ENSMUSG00000026289"	135.066420638045	-0.734333094839636	0.350920053613407	-2.09259370411649	0.0363854390685276	0.153881109043078	"ENSMUSG00000026289.16"	"Atg16l1"	"protein_coding"	87720150	"autophagy related 16 like 1 [Source:MGI Symbol;Acc:MGI:1924290]"	87683592	"ENSMUST00000144047"	"ENSMUST00000144047.8"
"ENSMUSG00000137209"	16.8439623542648	-1.53025032994173	0.731323198034886	-2.09244057080866	0.0363991227433074	0.15390436360297	"ENSMUSG00000137209.1"	"Gm33938"	"lncRNA"	76331994	"predicted gene, 33938 [Source:MGI Symbol;Acc:MGI:5593097]"	76306112	"ENSMUST00000340399"	"ENSMUST00000340399.1"
"ENSMUSG00000018672"	102.419153573137	-1.35488708876758	0.64754484094574	-2.09234481242838	0.0364076817419944	0.153905944198453	"ENSMUSG00000018672.16"	"Copz2"	"protein_coding"	96752029	"coatomer protein complex, subunit zeta 2 [Source:MGI Symbol;Acc:MGI:1929008]"	96740696	"ENSMUST00000155696"	"ENSMUST00000155696.2"
"ENSMUSG00000021134"	266.845503072426	-1.04359939017847	0.498842680672143	-2.09204109955531	0.0364348393094827	0.153986128014431	"ENSMUSG00000021134.18"	"Srsf5"	"protein_coding"	80997281	"serine and arginine-rich splicing factor 5 [Source:MGI Symbol;Acc:MGI:98287]"	80992278	"ENSMUST00000110354"	"ENSMUST00000110354.8"
"ENSMUSG00000027452"	34.0412078769136	-1.51441858508871	0.724021998618953	-2.0916748220046	0.036467614281749	0.154090011537017	"ENSMUSG00000027452.12"	"Acss1"	"protein_coding"	150510420	"acyl-CoA synthetase short-chain family member 1 [Source:MGI Symbol;Acc:MGI:1915988]"	150460025	"ENSMUST00000028944"	"ENSMUST00000028944.4"
"ENSMUSG00000035847"	689.223724245961	-0.560796789547286	0.268146626776047	-2.09138110849948	0.0364939142797875	0.154131866622382	"ENSMUSG00000035847.16"	"Ids"	"protein_coding"	69408690	"iduronate 2-sulfatase [Source:MGI Symbol;Acc:MGI:96417]"	69386675	"ENSMUST00000101509"	"ENSMUST00000101509.9"
"ENSMUSG00000067369"	116.823742498395	-0.776967711440229	0.371506529227878	-2.09139719039405	0.0364924738400526	0.154131866622382	"ENSMUSG00000067369.13"	"Trmt2b"	"protein_coding"	133177733	"TRM2 tRNA methyltransferase 2B [Source:MGI Symbol;Acc:MGI:2442530]"	133123088	"ENSMUST00000128115"	"ENSMUST00000128115.8"
"ENSMUSG00000138873"	20.4428856397978	-1.47803948207206	0.70687744610838	-2.09094163381391	0.0365332963582557	0.154263546243944	"ENSMUSG00000138873.1"	"Gm65858"	"lncRNA"	88997440	"predicted gene, 65858 [Source:MGI Symbol;Acc:MGI:7814596]"	88996068	"ENSMUST00000350080"	"ENSMUST00000350080.1"
"ENSMUSG00000056941"	263.892892555351	-0.637472451486723	0.304923332607871	-2.09059912219479	0.0365640145135862	0.154358591131334	"ENSMUSG00000056941.18"	"Commd7"	"protein_coding"	153474701	"COMM domain containing 7 [Source:MGI Symbol;Acc:MGI:1914197]"	153458853	"ENSMUST00000071852"	"ENSMUST00000071852.10"
"ENSMUSG00000036570"	23.1333417787721	-1.57012826726985	0.751092550603432	-2.09045911320568	0.0365765775550009	0.154376966950995	"ENSMUSG00000036570.15"	"Fxyd1"	"protein_coding"	30756624	"FXYD domain-containing ion transport regulator 1 [Source:MGI Symbol;Acc:MGI:1889273]"	30751103	"ENSMUST00000206328"	"ENSMUST00000206328.2"
"ENSMUSG00000066861"	253.864673618103	-0.725525963898852	0.34709915308364	-2.09025564439803	0.0365948414175135	0.154419390299261	"ENSMUSG00000066861.15"	"Oas1g"	"protein_coding"	121025676	"2'-5' oligoadenylate synthetase 1G [Source:MGI Symbol;Acc:MGI:97429]"	121014205	"ENSMUST00000086368"	"ENSMUST00000086368.12"
"ENSMUSG00000094088"	16.730917679782	1.56928529817448	0.750914775913498	2.08983142762829	0.0366329451504768	0.154545494203369	"ENSMUSG00000094088.3"	"Ighv1-64"	"IG_V_gene"	115471651	"immunoglobulin heavy variable 1-64 [Source:MGI Symbol;Acc:MGI:4439789]"	115471165	"ENSMUST00000103535"	"ENSMUST00000103535.3"
"ENSMUSG00000054716"	21.133396186967	-1.36026211298457	0.650947294825011	-2.08966551331969	0.0366478569939041	0.154573722533957	"ENSMUSG00000054716.5"	"Zfp771"	"protein_coding"	126853975	"zinc finger protein 771 [Source:MGI Symbol;Acc:MGI:2442050]"	126843446	"ENSMUST00000052509"	"ENSMUST00000052509.6"
"ENSMUSG00000120369"	12.8884452356156	2.00556315468712	0.959975489728875	2.08918162614084	0.0366913767514444	0.154722573908367	"ENSMUSG00000120369.2"	"Snhg7"	"lncRNA"	26530577	"small nucleolar RNA host gene 7 [Source:MGI Symbol;Acc:MGI:1919341]"	26526613	"ENSMUST00000242822"	"ENSMUST00000242822.2"
"ENSMUSG00000049422"	39.8637232837204	1.40443505047983	0.672339069647774	2.08887912941842	0.0367186050043226	0.154767973525281	"ENSMUSG00000049422.8"	"Chchd10"	"protein_coding"	75773581	"coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:MGI Symbol;Acc:MGI:2143558]"	75768964	"ENSMUST00000219839"	"ENSMUST00000219839.2"
"ENSMUSG00000076562"	7.97435659456705	-4.18821621755198	2.00499074790917	-2.08889553326842	0.0367171280241644	0.154767973525281	"ENSMUSG00000076562.2"	"Igkv4-50"	"IG_V_gene"	69678271	"immunoglobulin kappa variable 4-50 [Source:MGI Symbol;Acc:MGI:2685915]"	69677751	"ENSMUST00000103363"	"ENSMUST00000103363.2"
"ENSMUSG00000020935"	110.602229487259	-1.05227449122521	0.503846801360366	-2.08848103904622	0.036754464036101	0.154780089716014	"ENSMUSG00000020935.9"	"Dcakd"	"protein_coding"	102919159	"dephospho-CoA kinase domain containing [Source:MGI Symbol;Acc:MGI:1915337]"	102884873	"ENSMUST00000021313"	"ENSMUST00000021313.9"
"ENSMUSG00000034263"	137.467041986633	-0.717097179098861	0.343373154154912	-2.08839034275622	0.0367626379126585	0.154780089716014	"ENSMUSG00000034263.14"	"Ints14"	"protein_coding"	64894260	"integrator complex subunit 14 [Source:MGI Symbol;Acc:MGI:1917132]"	64868187	"ENSMUST00000170517"	"ENSMUST00000170517.9"
"ENSMUSG00000085126"	3.69309752857617	3.03115234355117	1.45134548163908	2.08851192352074	0.0367516809692976	0.154780089716014	"ENSMUSG00000085126.3"	"Gm12589"	"lncRNA"	121701150	"predicted gene 12589 [Source:MGI Symbol;Acc:MGI:3650371]"	121668461	"ENSMUST00000153767"	"ENSMUST00000153767.2"
"ENSMUSG00000125841"	4.72888731063625	2.74579817279447	1.31457990676861	2.0887267169205	0.0367323304364543	0.154780089716014	"ENSMUSG00000125841.1"	"Gm66666"	"lncRNA"	15846169	"predicted gene, 66666 [Source:MGI Symbol;Acc:MGI:7816185]"	15822498	"ENSMUST00000272569"	"ENSMUST00000272569.1"
"ENSMUSG00000129100"	6.3584395722228	2.38136319039234	1.14021587262462	2.08851959314578	0.0367509898706198	0.154780089716014	"ENSMUSG00000129100.1"	"Gm33257"	"lncRNA"	36629670	"predicted gene, 33257 [Source:MGI Symbol;Acc:MGI:5592416]"	36582559	"ENSMUST00000291653"	"ENSMUST00000291653.1"
"ENSMUSG00000051851"	25.627307316496	-1.34293875952147	0.643225186129209	-2.08782054633618	0.0368140254489396	0.154961746253954	"ENSMUSG00000051851.6"	"Rtl8c"	"protein_coding"	52610399	"retrotransposon Gag like 8C [Source:MGI Symbol;Acc:MGI:1920115]"	52609999	"ENSMUST00000063384"	"ENSMUST00000063384.4"
"ENSMUSG00000015312"	1980.22073593225	1.09116523478797	0.522940637081517	2.08659483966987	0.0369247741530367	0.155393135272952	"ENSMUSG00000015312.10"	"Gadd45b"	"protein_coding"	80768038	"growth arrest and DNA-damage-inducible 45 beta [Source:MGI Symbol;Acc:MGI:107776]"	80765907	"ENSMUST00000015456"	"ENSMUST00000015456.10"
"ENSMUSG00000036995"	38.1507888575246	-1.61073298602626	0.772049913986741	-2.08630680069466	0.0369508410435942	0.155468038519289	"ENSMUSG00000036995.8"	"Asap3"	"protein_coding"	135972527	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2684986]"	135933676	"ENSMUST00000047526"	"ENSMUST00000047526.8"
"ENSMUSG00000025612"	565.851508570611	-0.782389454702006	0.375071857136218	-2.08597216724224	0.0369811443082346	0.155491157519619	"ENSMUSG00000025612.6"	"Bach1"	"protein_coding"	87530234	"BTB and CNC homology 1, basic leucine zipper transcription factor 1 [Source:MGI Symbol;Acc:MGI:894680]"	87495833	"ENSMUST00000026703"	"ENSMUST00000026703.6"
"ENSMUSG00000105096"	8.19285845216319	2.5019699320882	1.19937508457488	2.08606128663664	0.036973071892889	0.155491157519619	"ENSMUSG00000105096.2"	"Gbp10"	"protein_coding"	105387399	"guanylate-binding protein 10 [Source:MGI Symbol;Acc:MGI:4359647]"	105363565	"ENSMUST00000065588"	"ENSMUST00000065588.7"
"ENSMUSG00000130061"	4.4665054541248	3.81513212809262	1.82890009782287	2.08602543825886	0.0369763188507277	0.155491157519619	"ENSMUSG00000130061.1"	"Gm68135"	"lncRNA"	51450795	"predicted gene, 68135 [Source:MGI Symbol;Acc:MGI:7819099]"	51425933	"ENSMUST00000297968"	"ENSMUST00000297968.1"
"ENSMUSG00000015316"	35.9178206388692	-1.74292985477736	0.835697803429289	-2.08559822417295	0.0370150323529941	0.155571832297852	"ENSMUSG00000015316.12"	"Slamf1"	"protein_coding"	171628752	"signaling lymphocytic activation molecule family member 1 [Source:MGI Symbol;Acc:MGI:1351314]"	171594695	"ENSMUST00000015460"	"ENSMUST00000015460.5"
"ENSMUSG00000037892"	6.49693998605565	-2.68668689492483	1.28822181792045	-2.08557785433404	0.0370168790991112	0.155571832297852	"ENSMUSG00000037892.14"	"Pcdh18"	"protein_coding"	49711774	"protocadherin 18 [Source:MGI Symbol;Acc:MGI:1920423]"	49697745	"ENSMUST00000035931"	"ENSMUST00000035931.13"
"ENSMUSG00000036103"	485.845965939331	-0.642518036322914	0.308130235117704	-2.08521580518535	0.0370497158607456	0.155640260797497	"ENSMUSG00000036103.10"	"Colec12"	"protein_coding"	9882644	"collectin sub-family member 12 [Source:MGI Symbol;Acc:MGI:2152907]"	9707595	"ENSMUST00000234965"	"ENSMUST00000234965.2"
"ENSMUSG00000141861"	7.52223672755572	-2.90859898795139	1.39484379696532	-2.08525068848531	0.0370465509716817	0.155640260797497	"ENSMUSG00000141861.1"	"Gm73353"	"lncRNA"	136985569	"predicted gene, 73353 [Source:MGI Symbol;Acc:MGI:7829464]"	136981679	"ENSMUST00000367692"	"ENSMUST00000367692.1"
"ENSMUSG00000075000"	50.1665551443107	-0.941306912503949	0.451500369718062	-2.08484195282441	0.0370836491635691	0.155748013228186	"ENSMUSG00000075000.12"	"Nrbf2"	"protein_coding"	67121084	"nuclear receptor binding factor 2 [Source:MGI Symbol;Acc:MGI:1354950]"	67102468	"ENSMUST00000077839"	"ENSMUST00000077839.13"
"ENSMUSG00000031681"	107.193017071294	0.865538795508867	0.415209843637709	2.08458158873539	0.0371072971522717	0.155812529779849	"ENSMUSG00000031681.17"	"Smad1"	"protein_coding"	80126147	"SMAD family member 1 [Source:MGI Symbol;Acc:MGI:109452]"	80065024	"ENSMUST00000066091"	"ENSMUST00000066091.14"
"ENSMUSG00000034190"	277.766813166976	-0.622749160273151	0.298775796925644	-2.08433603618881	0.0371296116223103	0.155871419364657	"ENSMUSG00000034190.10"	"Chmp7"	"protein_coding"	69969990	"charged multivesicular body protein 7 [Source:MGI Symbol;Acc:MGI:1913922]"	69954449	"ENSMUST00000224964"	"ENSMUST00000224964.2"
"ENSMUSG00000029860"	1416.10797833221	-1.02555053097862	0.492082070356821	-2.08410464993161	0.0371506491917194	0.15592492338212	"ENSMUSG00000029860.17"	"Zyx"	"protein_coding"	42337147	"zyxin [Source:MGI Symbol;Acc:MGI:103072]"	42326564	"ENSMUST00000203329"	"ENSMUST00000203329.3"
"ENSMUSG00000029610"	86.9997822671865	-0.800013222285939	0.383961113379471	-2.08357876464245	0.0371985002705077	0.15602128052339	"ENSMUSG00000029610.14"	"Aimp2"	"protein_coding"	143846665	"aminoacyl tRNA synthetase complex-interacting multifunctional protein 2 [Source:MGI Symbol;Acc:MGI:2385237]"	143839522	"ENSMUST00000031613"	"ENSMUST00000031613.11"
"ENSMUSG00000039456"	624.420067701014	-0.840492663728705	0.403377709227148	-2.08363686069577	0.0371932114480583	0.15602128052339	"ENSMUSG00000039456.12"	"Morc3"	"protein_coding"	93672961	"microrchidia 3 [Source:MGI Symbol;Acc:MGI:2136841]"	93629009	"ENSMUST00000202261"	"ENSMUST00000202261.5"
"ENSMUSG00000050973"	11.7283596456342	-1.66879794282771	0.80090389340638	-2.0836431893595	0.0371926353515691	0.15602128052339	"ENSMUSG00000050973.12"	"Gdpgp1"	"protein_coding"	79891809	"GDP-D-glucose phosphorylase 1 [Source:MGI Symbol;Acc:MGI:2443429]"	79882613	"ENSMUST00000062915"	"ENSMUST00000062915.9"
"ENSMUSG00000042349"	1016.83047244148	-0.584021551265306	0.280327141662214	-2.08335713695906	0.0372186822111177	0.156071115436139	"ENSMUSG00000042349.14"	"Ikbke"	"protein_coding"	131207344	"inhibitor of kappaB kinase epsilon [Source:MGI Symbol;Acc:MGI:1929612]"	131182080	"ENSMUST00000162437"	"ENSMUST00000162437.2"
"ENSMUSG00000036067"	1739.46527898255	-2.42365852364339	1.16390712028961	-2.0823470201302	0.0373107839362357	0.156387576984628	"ENSMUSG00000036067.13"	"Slc2a6"	"protein_coding"	26918010	"solute carrier family 2 (facilitated glucose transporter), member 6 [Source:MGI Symbol;Acc:MGI:2443286]"	26911375	"ENSMUST00000102890"	"ENSMUST00000102890.11"
"ENSMUSG00000042444"	190.437480127168	-0.64724753579659	0.31082219608136	-2.082372314322	0.0373084752640409	0.156387576984628	"ENSMUSG00000042444.11"	"Mindy2"	"protein_coding"	70564456	"MINDY lysine 48 deubiquitinase 2 [Source:MGI Symbol;Acc:MGI:2443086]"	70506296	"ENSMUST00000049031"	"ENSMUST00000049031.6"
"ENSMUSG00000022884"	801.159208418055	0.996775490850353	0.478752462699463	2.08202686881233	0.0373400155614396	0.156440354857787	"ENSMUSG00000022884.17"	"Eif4a2"	"protein_coding"	22932886	"eukaryotic translation initiation factor 4A2 [Source:MGI Symbol;Acc:MGI:106906]"	22926194	"ENSMUST00000023599"	"ENSMUST00000023599.13"
"ENSMUSG00000069895"	154.767275388028	-0.657231959718574	0.315667293243762	-2.08204009026381	0.0373388079823959	0.156440354857787	"ENSMUSG00000069895.5"	"Atxn1l"	"protein_coding"	110464371	"ataxin 1-like [Source:MGI Symbol;Acc:MGI:3694797]"	110453083	"ENSMUST00000212605"	"ENSMUST00000212605.2"
"ENSMUSG00000119942"	82.546306540349	-1.05425553747298	0.506382559096956	-2.08193492949888	0.0373484137424776	0.156440682468213	"ENSMUSG00000119942.2"	"Gm56785"	"lncRNA"	108055861	"predicted gene, 56785 [Source:MGI Symbol;Acc:MGI:7337483]"	108052920	"ENSMUST00000240766"	"ENSMUST00000240766.2"
"ENSMUSG00000020232"	161.100238628738	0.814365712090215	0.391181185601079	2.08181206577939	0.0373596392179246	0.156452849936444	"ENSMUSG00000020232.19"	"Hmg20b"	"protein_coding"	81186314	"high mobility group 20B [Source:MGI Symbol;Acc:MGI:1341190]"	81181882	"ENSMUST00000105323"	"ENSMUST00000105323.8"
"ENSMUSG00000022126"	6789.13560146974	-1.55087865263115	0.745032763904857	-2.08162476573876	0.0373767574602473	0.15645484651047	"ENSMUSG00000022126.7"	"Acod1"	"protein_coding"	103294009	"aconitate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:103206]"	103284413	"ENSMUST00000022722"	"ENSMUST00000022722.7"
"ENSMUSG00000113589"	10.4400714557344	-2.0260683553025	0.973271263387995	-2.08170982902513	0.037368982294274	0.15645484651047	"ENSMUSG00000113589.2"	"Gm48374"	"TEC"	8922141	"predicted gene, 48374 [Source:MGI Symbol;Acc:MGI:6097849]"	8920377	"ENSMUST00000221835"	"ENSMUST00000221835.2"
"ENSMUSG00000003873"	857.90888050986	-0.790724929913322	0.379903023429727	-2.08138625161425	0.0373985660647687	0.156511292614255	"ENSMUSG00000003873.12"	"Bax"	"protein_coding"	45116322	"BCL2-associated X protein [Source:MGI Symbol;Acc:MGI:99702]"	45111121	"ENSMUST00000211365"	"ENSMUST00000211365.2"
"ENSMUSG00000006763"	52.7354265509072	0.839284628449946	0.403431332633768	2.08036550599763	0.0374920206142542	0.156790483219236	"ENSMUSG00000006763.15"	"Saal1"	"protein_coding"	46360104	"serum amyloid A-like 1 [Source:MGI Symbol;Acc:MGI:1926185]"	46335532	"ENSMUST00000143082"	"ENSMUST00000143082.4"
"ENSMUSG00000021823"	491.400671483006	-1.01994618854793	0.490247978863819	-2.08046995096588	0.0374824490179023	0.156790483219236	"ENSMUSG00000021823.11"	"Vcl"	"protein_coding"	21083744	"vinculin [Source:MGI Symbol;Acc:MGI:98927]"	20979466	"ENSMUST00000226113"	"ENSMUST00000226113.2"
"ENSMUSG00000037278"	126.525192130823	0.77584519303506	0.37293670235222	2.08036695809659	0.0374918875260412	0.156790483219236	"ENSMUSG00000037278.10"	"Tmem97"	"protein_coding"	78441603	"transmembrane protein 97 [Source:MGI Symbol;Acc:MGI:1916321]"	78432643	"ENSMUST00000103242"	"ENSMUST00000103242.5"
"ENSMUSG00000042203"	95.8623122660559	-0.821501971603464	0.394914442198274	-2.08020240290684	0.0375069719470363	0.156790483219236	"ENSMUSG00000042203.9"	"Tbc1d22b"	"protein_coding"	29825872	"TBC1 domain family, member 22B [Source:MGI Symbol;Acc:MGI:2681867]"	29768759	"ENSMUST00000048677"	"ENSMUST00000048677.9"
"ENSMUSG00000078851"	27.2142037578169	-1.6355306817811	0.786210126415276	-2.08027170705407	0.0375006183552122	0.156790483219236	"ENSMUSG00000078851.5"	"H2ac25"	"protein_coding"	58847656	"H2A clustered histone 25 [Source:MGI Symbol;Acc:MGI:2448458]"	58845511	"ENSMUST00000108817"	"ENSMUST00000108817.5"
"ENSMUSG00000033880"	5663.18135438201	0.58116391215671	0.279540799141879	2.07899495866342	0.0376178138315548	0.157218882746105	"ENSMUSG00000033880.12"	"Lgals3bp"	"protein_coding"	118292918	"lectin, galactoside-binding, soluble, 3 binding protein [Source:MGI Symbol;Acc:MGI:99554]"	118283577	"ENSMUST00000144529"	"ENSMUST00000144529.2"
"ENSMUSG00000048621"	423.039753110749	1.37656185423939	0.662219891514351	2.07870810266888	0.0376441877911426	0.157240377163013	"ENSMUSG00000048621.4"	"Gm6377"	"protein_coding"	108244045	"predicted gene 6377 [Source:MGI Symbol;Acc:MGI:3647255]"	108240362	"ENSMUST00000060013"	"ENSMUST00000060013.4"
"ENSMUSG00000063838"	22.5350865739866	-2.56814189656439	1.23539593469111	-2.07880066984882	0.0376356753104797	0.157240377163013	"ENSMUSG00000063838.7"	"Cdc42ep5"	"protein_coding"	4167859	"CDC42 effector protein 5 [Source:MGI Symbol;Acc:MGI:1929745]"	4154259	"ENSMUST00000076831"	"ENSMUST00000076831.7"
"ENSMUSG00000101505"	24.324564074505	-1.17423988010212	0.564900654275137	-2.07866617114981	0.03764804435398	0.157240377163013	"ENSMUSG00000101505.3"	"1700109G14Rik"	"lncRNA"	61555595	"RIKEN cDNA 1700109G14 gene [Source:MGI Symbol;Acc:MGI:1914605]"	61529525	"ENSMUST00000190737"	"ENSMUST00000190737.3"
"ENSMUSG00000048307"	100.510264962554	-0.748919020883572	0.36034472381498	-2.07834046508228	0.0376780119295141	0.157330592562881	"ENSMUSG00000048307.9"	"Ankrd46"	"protein_coding"	36496966	"ankyrin repeat domain 46 [Source:MGI Symbol;Acc:MGI:1916089]"	36477814	"ENSMUST00000228630"	"ENSMUST00000228630.2"
"ENSMUSG00000043671"	33.4527174121908	-1.43974608492326	0.692781563362512	-2.07821073923395	0.0376899534002204	0.157345513717661	"ENSMUSG00000043671.15"	"Dpy19l3"	"protein_coding"	35453879	"dpy-19 like C-mannosyltransferase 3 [Source:MGI Symbol;Acc:MGI:2443952]"	35384590	"ENSMUST00000051377"	"ENSMUST00000051377.15"
"ENSMUSG00000022602"	10.6517473257104	1.72297416337834	0.829478928945581	2.0771765300519	0.0377852692121006	0.157638650192433	"ENSMUSG00000022602.15"	"Arc"	"protein_coding"	74544419	"activity regulated cytoskeletal-associated protein [Source:MGI Symbol;Acc:MGI:88067]"	74540932	"ENSMUST00000023268"	"ENSMUST00000023268.14"
"ENSMUSG00000028737"	35.1049693105386	-0.976505273410078	0.470102718013721	-2.07721682090248	0.037781552051699	0.157638650192433	"ENSMUSG00000028737.16"	"Aldh4a1"	"protein_coding"	139377001	"aldehyde dehydrogenase 4 family, member A1 [Source:MGI Symbol;Acc:MGI:2443883]"	139350177	"ENSMUST00000039818"	"ENSMUST00000039818.10"
